GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
8600000US98105,98105,ZCTA5 98105,39501,1803,37698,35881,27004,795,148,7742,108,84,1817,1676,152,227,1061,37,12,19,40,9,3,20,0,1,63,32,0,121,26,13,0,2,11,3,1,50,6,0,6,0,0,2,0,0,1,0,0,0,20,10,1,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98106,98106,ZCTA5 98106,17783,2268,15515,14883,9129,1669,199,3663,193,30,632,560,109,135,176,20,1,27,28,7,6,18,2,0,19,8,4,67,30,6,1,0,10,4,0,7,2,0,1,1,1,0,1,0,2,0,0,1,5,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98107,98107,ZCTA5 98107,18605,831,17774,17229,15762,347,133,917,38,32,545,519,58,150,239,16,8,5,12,3,7,5,0,2,11,3,0,23,15,1,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98108,98108,ZCTA5 98108,17368,2006,15362,14808,4821,2133,128,7579,122,25,554,491,79,83,155,6,5,39,23,3,2,21,1,1,32,40,1,58,23,8,1,1,10,0,0,3,0,0,5,0,0,2,0,0,0,0,0,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98109,98109,ZCTA5 98109,19060,960,18100,17488,14983,725,122,1574,51,33,612,569,86,96,288,11,13,9,21,0,3,6,1,0,24,11,0,37,12,3,2,0,0,0,1,15,0,0,2,0,0,0,1,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98110,98110,ZCTA5 98110,17576,519,17057,16696,15927,69,70,577,31,22,361,316,24,102,118,9,5,3,3,0,1,37,0,2,10,2,0,42,14,1,0,0,11,1,1,9,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
8600000US98112,98112,ZCTA5 98112,17496,621,16875,16424,14421,929,41,999,14,20,451,416,66,71,208,12,9,10,13,0,0,7,0,0,17,3,0,34,24,2,0,0,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98115,98115,ZCTA5 98115,37461,1396,36065,34987,30352,698,136,3686,50,65,1078,1000,132,195,520,30,19,12,22,0,3,12,1,1,37,16,0,78,32,7,0,1,14,0,0,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98116,98116,ZCTA5 98116,18587,725,17862,17359,15951,341,114,891,32,30,503,452,64,117,198,16,9,9,10,2,2,8,0,0,15,2,0,46,13,6,0,3,9,0,0,10,2,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98117,98117,ZCTA5 98117,25374,1106,24268,23682,21800,361,149,1302,27,43,586,538,62,160,238,15,4,10,9,0,4,9,1,0,14,12,0,45,20,3,0,0,6,2,0,12,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98118,98118,ZCTA5 98118,32725,2316,30409,29225,9960,7897,153,10912,250,53,1184,1025,220,115,249,10,5,109,81,13,28,36,1,2,76,75,5,138,64,20,1,3,13,0,0,16,1,0,5,4,0,2,1,0,4,0,0,4,20,10,3,3,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98119,98119,ZCTA5 98119,18756,877,17879,17277,15526,421,98,1173,30,29,602,551,61,118,292,15,5,12,10,0,5,5,1,1,19,7,0,47,18,3,2,0,5,0,0,14,3,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98121,98121,ZCTA5 98121,12366,788,11578,11128,8349,838,125,1750,42,24,450,412,60,80,175,13,7,28,11,2,2,3,0,1,13,17,0,31,11,4,1,0,3,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98122,98122,ZCTA5 98122,27743,1909,25834,24683,17402,4117,206,2795,93,70,1151,1002,192,175,405,18,8,64,49,1,14,13,0,1,51,11,0,139,61,14,5,4,18,2,0,23,3,0,1,1,3,2,0,0,2,0,0,0,8,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
8600000US98125,98125,ZCTA5 98125,30834,2157,28677,27626,20312,2121,225,4762,136,70,1051,939,145,224,383,19,18,31,30,12,2,13,1,1,40,14,6,95,43,10,0,2,12,2,0,21,1,0,0,1,0,0,0,0,3,0,0,0,16,8,1,2,0,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98126,98126,ZCTA5 98126,16390,1048,15342,14864,11794,1363,147,1454,84,22,478,421,71,103,147,9,7,19,23,3,3,10,3,1,11,11,0,50,25,4,0,0,8,1,1,6,1,0,3,0,0,0,0,0,1,0,0,0,5,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98133,98133,ZCTA5 98133,37185,2534,34651,33401,24667,2241,336,5914,166,77,1250,1147,182,296,407,37,19,50,33,3,12,16,4,1,43,40,4,98,31,12,1,0,17,1,2,23,1,1,1,0,0,2,2,0,0,0,0,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
