GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",2759,2564,1185,1349,271,435,158,485,30,0,0,30,195,68,127
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",4010,3798,1731,2028,294,645,385,704,39,0,0,39,212,90,122
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",3716,3593,1477,2066,488,630,231,717,50,16,0,34,123,35,88
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",4738,4493,1551,2898,660,901,369,968,44,0,0,44,245,78,167
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",2758,2559,789,1756,348,551,196,661,14,0,0,14,199,65,134
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",2935,2693,1215,1424,403,410,208,403,54,0,0,54,242,118,124
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",3880,3562,1314,2174,347,689,227,911,74,0,0,74,318,100,218
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",5930,5701,3221,2352,190,492,304,1366,128,0,34,94,229,80,149
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",1430,1317,590,703,85,202,69,347,24,0,0,24,113,28,85
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",3679,3550,1215,2188,551,573,292,772,147,0,0,147,129,65,64
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",5592,5230,2653,2525,445,847,356,877,52,0,0,52,362,210,152
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",5026,4729,2219,2482,399,789,356,938,28,0,0,28,297,175,122
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",3733,3395,1619,1639,291,601,141,606,137,0,0,137,338,113,225
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",3947,3762,1456,2223,415,570,380,858,83,0,0,83,185,88,97
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",5928,5647,2075,3515,613,935,443,1524,57,0,0,57,281,83,198
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",4073,3839,1626,2165,428,701,225,811,48,0,0,48,234,101,133
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",3802,3631,1449,2123,456,644,241,782,59,0,0,59,171,87,84
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",3327,3114,1421,1655,443,462,238,512,38,0,5,33,213,141,72
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",4697,4405,2300,2051,391,602,294,764,54,0,0,54,292,185,107
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",2616,2457,1042,1398,415,354,154,475,17,0,0,17,159,93,66
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",3499,3234,1014,2144,590,567,244,743,76,0,0,76,265,144,121
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",2326,2213,801,1384,321,451,150,462,28,0,0,28,113,58,55
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",4535,4136,1520,2555,632,686,312,925,61,0,12,49,399,158,241
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",2458,2375,990,1299,287,385,132,495,86,0,0,86,83,48,35
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",3373,3270,1236,1996,484,639,265,608,38,0,0,38,103,55,48
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",5879,5283,1758,3466,834,1129,400,1103,59,0,0,59,596,156,440
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",1485,1386,462,881,147,275,200,259,43,0,0,43,99,5,94
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",2304,2161,778,1355,194,380,219,562,28,0,0,28,143,78,65
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",1272,1219,573,638,75,275,64,224,8,0,0,8,53,0,53
1400000US53033007400,53033007400,"Census Tract 74, King County, Washington",6842,6443,1725,4612,769,1208,865,1770,106,7,0,99,399,167,232
