GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",2831,2614,1205,1376,276,438,158,504,33,0,0,33,217,85,132
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",4098,3875,1765,2059,301,648,385,725,51,0,0,51,223,97,126
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",3869,3699,1502,2138,503,650,253,732,59,16,0,43,170,61,109
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",4836,4565,1584,2937,674,901,378,984,44,0,0,44,271,85,186
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",2822,2604,806,1778,353,551,202,672,20,0,0,20,218,70,148
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",3011,2749,1219,1459,414,416,217,412,71,7,0,64,262,123,139
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",3962,3623,1328,2215,354,699,227,935,80,0,0,80,339,104,235
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",6094,5796,3242,2420,190,492,341,1397,134,0,34,100,298,87,211
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",1469,1356,600,727,85,202,69,371,29,0,0,29,113,28,85
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",3784,3643,1257,2239,568,585,292,794,147,0,0,147,141,77,64
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",5658,5296,2683,2554,462,853,362,877,59,7,0,52,362,210,152
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",5126,4800,2252,2520,399,804,365,952,28,0,0,28,326,187,139
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",3844,3461,1645,1679,291,601,141,646,137,0,0,137,383,113,270
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",4140,3881,1474,2309,435,570,432,872,98,15,0,83,259,112,147
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",6046,5740,2109,3568,620,946,450,1552,63,0,0,63,306,83,223
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",4133,3899,1634,2211,428,708,225,850,54,6,0,48,234,101,133
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",3910,3722,1497,2166,456,644,241,825,59,0,0,59,188,87,101
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",3387,3174,1440,1680,449,462,242,527,54,10,5,39,213,141,72
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",4776,4470,2330,2086,391,612,294,789,54,0,0,54,306,199,107
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",2673,2507,1084,1406,415,354,154,483,17,0,0,17,166,100,66
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",3575,3283,1033,2164,596,567,254,747,86,3,0,83,292,154,138
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",2386,2238,801,1409,332,451,150,476,28,0,0,28,148,69,79
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",4647,4214,1535,2618,642,696,323,957,61,0,12,49,433,192,241
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",2506,2411,998,1327,287,395,132,513,86,0,0,86,95,48,47
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",3421,3318,1245,2035,510,639,265,621,38,0,0,38,103,55,48
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",6037,5391,1776,3556,872,1137,416,1131,59,0,0,59,646,167,479
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",1499,1400,462,895,147,275,214,259,43,0,0,43,99,5,94
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",2340,2189,778,1368,201,386,219,562,43,8,0,35,151,86,65
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",1299,1232,586,638,75,275,64,224,8,0,0,8,67,14,53
1400000US53033007400,53033007400,"Census Tract 74, King County, Washington",7064,6618,1779,4733,786,1224,865,1858,106,7,0,99,446,182,264
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",4417,4093,1027,2958,733,757,403,1065,108,9,0,99,324,152,172
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",2407,2295,683,1575,416,340,249,570,37,0,0,37,112,27,85
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",2063,1861,588,1220,214,325,245,436,53,5,0,48,202,62,140
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",3674,3420,1230,2153,518,685,320,630,37,0,0,37,254,76,178
