GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033003400,53033003400,"Census Tract 34, King County, Washington",6,6,0,6,0,6,0,0,0,0,0,0,0,0,0
1400000US53033003500,53033003500,"Census Tract 35, King County, Washington",45,45,38,7,0,0,0,7,0,0,0,0,0,0,0
1400000US53033003600,53033003600,"Census Tract 36, King County, Washington",9,9,0,9,0,9,0,0,0,0,0,0,0,0,0
1400000US53033003800,53033003800,"Census Tract 38, King County, Washington",30,16,16,0,0,0,0,0,0,0,0,0,14,14,0
1400000US53033003900,53033003900,"Census Tract 39, King County, Washington",44,44,35,0,0,0,0,0,9,9,0,0,0,0,0
1400000US53033004000,53033004000,"Census Tract 40, King County, Washington",6,6,0,6,0,6,0,0,0,0,0,0,0,0,0
1400000US53033004100,53033004100,"Census Tract 41, King County, Washington",39,11,0,11,0,0,0,11,0,0,0,0,28,7,21
1400000US53033004200,53033004200,"Census Tract 42, King County, Washington",24,17,0,17,0,9,0,8,0,0,0,0,7,0,7
1400000US53033004300,53033004300,"Census Tract 43, King County, Washington",118,97,61,36,6,0,0,30,0,0,0,0,21,13,8
1400000US53033004400,53033004400,"Census Tract 44, King County, Washington",91,60,0,60,9,0,20,31,0,0,0,0,31,31,0
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",13,5,0,5,0,0,0,5,0,0,0,0,8,0,8
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",226,97,27,70,0,7,8,55,0,0,0,0,129,67,62
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",22,0,0,0,0,0,0,0,0,0,0,0,22,0,22
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",88,88,0,81,17,28,0,36,7,0,0,7,0,0,0
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",70,60,28,32,0,0,18,14,0,0,0,0,10,5,5
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",18,12,9,3,0,0,3,0,0,0,0,0,6,6,0
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",100,86,20,56,12,0,8,36,10,0,0,10,14,10,4
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",138,98,33,50,8,0,27,15,15,0,0,15,40,0,40
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",57,57,23,34,12,9,0,13,0,0,0,0,0,0,0
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",42,10,10,0,0,0,0,0,0,0,0,0,32,26,6
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",84,84,29,55,8,0,19,28,0,0,0,0,0,0,0
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",73,52,32,10,0,0,0,10,10,0,0,10,21,0,21
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",46,37,10,17,0,0,0,17,10,10,0,0,9,0,9
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",67,45,22,14,14,0,0,0,9,0,0,9,22,22,0
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",39,21,0,21,0,0,0,21,0,0,0,0,18,10,8
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",11,0,0,0,0,0,0,0,0,0,0,0,11,5,6
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",28,9,0,9,0,0,9,0,0,0,0,0,19,12,7
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",16,9,0,9,0,0,0,9,0,0,0,0,7,7,0
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",60,40,21,19,0,13,0,6,0,0,0,0,20,12,8
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",57,32,5,20,0,0,14,6,7,0,0,7,25,8,17
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",39,29,10,19,0,0,19,0,0,0,0,0,10,0,10
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",36,22,8,14,0,0,0,14,0,0,0,0,14,14,0
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",62,33,7,18,0,0,0,18,8,0,0,8,29,12,17
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",60,42,7,35,0,8,8,19,0,0,0,0,18,0,18
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",59,46,0,46,0,0,6,40,0,0,0,0,13,0,13
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",112,85,17,68,0,11,11,46,0,0,0,0,27,0,27
1400000US53033007400,53033007400,"Census Tract 74, King County, Washington",230,138,50,67,15,0,6,46,21,21,0,0,92,6,86
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",103,67,7,28,0,0,9,19,32,32,0,0,36,36,0
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",25,19,7,12,0,0,8,4,0,0,0,0,6,0,6
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",56,40,15,25,0,0,16,9,0,0,0,0,16,0,16
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",35,13,13,0,0,0,0,0,0,0,0,0,22,0,22
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",58,33,22,11,0,0,0,11,0,0,0,0,25,12,13
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",47,12,0,12,0,0,0,12,0,0,0,0,35,27,8
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",88,43,0,31,0,0,0,31,12,12,0,0,45,22,23
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",70,21,0,21,0,14,0,7,0,0,0,0,49,8,41
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",79,54,0,54,0,11,0,43,0,0,0,0,25,0,25
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",65,54,11,43,11,10,0,22,0,0,0,0,11,11,0
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",213,89,54,35,0,11,8,16,0,0,0,0,124,10,114
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",198,107,24,77,14,0,28,35,6,0,0,6,91,16,75
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",158,38,33,5,0,5,0,0,0,0,0,0,120,25,95
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",139,59,50,9,0,0,7,2,0,0,0,0,80,58,22
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",157,69,27,42,6,0,17,19,0,0,0,0,88,19,69
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",94,32,32,0,0,0,0,0,0,0,0,0,62,10,52
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",24,6,0,6,0,0,6,0,0,0,0,0,18,0,18
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",36,11,6,5,0,0,5,0,0,0,0,0,25,0,25
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",142,115,22,93,0,72,10,11,0,0,0,0,27,5,22
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",379,216,184,32,0,0,0,32,0,0,0,0,163,63,100
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",25,25,18,7,0,7,0,0,0,0,0,0,0,0,0
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",30,21,0,21,0,0,0,21,0,0,0,0,9,9,0
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",76,39,20,19,0,8,0,11,0,0,0,0,37,0,37
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",10,10,0,10,0,0,0,10,0,0,0,0,0,0,0
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",84,65,24,41,0,9,0,32,0,0,0,0,19,8,11
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",195,55,29,26,7,0,0,19,0,0,0,0,140,5,135
1400000US53033010000,53033010000,"Census Tract 100, King County, Washington",303,159,77,72,5,0,0,67,10,10,0,0,144,22,122
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",233,123,65,58,20,12,18,8,0,0,0,0,110,0,110
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",21,21,0,21,0,0,13,8,0,0,0,0,0,0,0
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",323,65,57,8,0,0,0,8,0,0,0,0,258,41,217
1400000US53033010400,53033010400,"Census Tract 104, King County, Washington",229,137,39,98,0,0,60,38,0,0,0,0,92,23,69
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",177,106,52,46,9,0,21,16,8,0,0,8,71,10,61
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",85,63,26,26,0,0,0,26,11,11,0,0,22,0,22
1400000US53033010700,53033010700,"Census Tract 107, King County, Washington",351,261,173,88,0,7,48,33,0,0,0,0,90,26,64
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",266,145,77,68,0,0,21,47,0,0,0,0,121,10,111
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",57,27,11,16,0,0,0,16,0,0,0,0,30,11,19
1400000US53033011000,53033011000,"Census Tract 110, King County, Washington",200,65,48,17,0,0,17,0,0,0,0,0,135,41,94
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",132,37,22,15,0,0,8,7,0,0,0,0,95,39,56
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",291,87,65,22,0,0,0,22,0,0,0,0,204,53,151
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",874,391,187,201,0,19,40,142,3,0,0,3,483,96,387
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",312,99,75,24,0,0,0,24,0,0,0,0,213,15,198
1400000US53033011400,53033011400,"Census Tract 114, King County, Washington",903,475,226,244,0,0,132,112,5,0,0,5,428,65,363
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",89,60,43,17,0,0,0,17,0,0,0,0,29,0,29
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",35,18,8,10,0,0,10,0,0,0,0,0,17,7,10
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",183,74,34,40,0,0,14,26,0,0,0,0,109,3,106
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",305,97,30,67,0,0,0,67,0,0,0,0,208,42,166
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",48,48,0,48,4,8,16,20,0,0,0,0,0,0,0
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",73,38,21,17,0,0,5,12,0,0,0,0,35,8,27
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",24,17,0,17,0,0,17,0,0,0,0,0,7,7,0
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",18,18,13,5,0,0,0,5,0,0,0,0,0,0,0
1400000US53033020200,53033020200,"Census Tract 202, King County, Washington",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033020300,53033020300,"Census Tract 203, King County, Washington",139,91,38,53,0,0,20,33,0,0,0,0,48,40,8
1400000US53033020401,53033020401,"Census Tract 204.01, King County, Washington",86,62,25,37,10,6,0,21,0,0,0,0,24,9,15
1400000US53033020402,53033020402,"Census Tract 204.02, King County, Washington",100,53,20,29,0,8,0,21,4,0,0,4,47,0,47
1400000US53033020500,53033020500,"Census Tract 205, King County, Washington",125,49,21,28,0,0,0,28,0,0,0,0,76,41,35
1400000US53033020600,53033020600,"Census Tract 206, King County, Washington",51,5,5,0,0,0,0,0,0,0,0,0,46,0,46
1400000US53033020700,53033020700,"Census Tract 207, King County, Washington",133,48,35,13,0,4,9,0,0,0,0,0,85,0,85
1400000US53033020800,53033020800,"Census Tract 208, King County, Washington",107,13,4,9,5,0,4,0,0,0,0,0,94,0,94
1400000US53033020900,53033020900,"Census Tract 209, King County, Washington",14,14,0,14,0,0,0,14,0,0,0,0,0,0,0
1400000US53033021000,53033021000,"Census Tract 210, King County, Washington",104,40,14,26,0,0,12,14,0,0,0,0,64,16,48
1400000US53033021100,53033021100,"Census Tract 211, King County, Washington",92,49,25,24,0,24,0,0,0,0,0,0,43,10,33
1400000US53033021300,53033021300,"Census Tract 213, King County, Washington",114,37,22,15,0,0,0,15,0,0,0,0,77,0,77
1400000US53033021400,53033021400,"Census Tract 214, King County, Washington",92,92,54,30,0,6,4,20,8,0,0,8,0,0,0
1400000US53033021500,53033021500,"Census Tract 215, King County, Washington",7,7,0,7,0,0,0,7,0,0,0,0,0,0,0
1400000US53033021600,53033021600,"Census Tract 216, King County, Washington",47,28,7,21,6,9,0,6,0,0,0,0,19,19,0
1400000US53033021700,53033021700,"Census Tract 217, King County, Washington",134,123,25,98,0,0,34,64,0,0,0,0,11,11,0
1400000US53033021802,53033021802,"Census Tract 218.02, King County, Washington",159,62,29,33,0,3,11,19,0,0,0,0,97,11,86
1400000US53033021803,53033021803,"Census Tract 218.03, King County, Washington",87,51,34,9,0,0,9,0,8,8,0,0,36,28,8
1400000US53033021804,53033021804,"Census Tract 218.04, King County, Washington",163,83,35,48,27,0,10,11,0,0,0,0,80,16,64
1400000US53033021903,53033021903,"Census Tract 219.03, King County, Washington",174,159,59,100,0,0,0,100,0,0,0,0,15,15,0
1400000US53033021904,53033021904,"Census Tract 219.04, King County, Washington",141,23,23,0,0,0,0,0,0,0,0,0,118,23,95
1400000US53033021905,53033021905,"Census Tract 219.05, King County, Washington",37,13,13,0,0,0,0,0,0,0,0,0,24,0,24
1400000US53033021906,53033021906,"Census Tract 219.06, King County, Washington",27,9,9,0,0,0,0,0,0,0,0,0,18,18,0
1400000US53033022001,53033022001,"Census Tract 220.01, King County, Washington",35,35,22,13,6,0,0,7,0,0,0,0,0,0,0
1400000US53033022003,53033022003,"Census Tract 220.03, King County, Washington",107,41,31,10,0,0,0,10,0,0,0,0,66,16,50
1400000US53033022005,53033022005,"Census Tract 220.05, King County, Washington",38,38,20,18,0,9,9,0,0,0,0,0,0,0,0
1400000US53033022006,53033022006,"Census Tract 220.06, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033022101,53033022101,"Census Tract 221.01, King County, Washington",21,16,16,0,0,0,0,0,0,0,0,0,5,5,0
1400000US53033022102,53033022102,"Census Tract 221.02, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033022201,53033022201,"Census Tract 222.01, King County, Washington",47,40,17,23,0,6,0,17,0,0,0,0,7,1,6
1400000US53033022202,53033022202,"Census Tract 222.02, King County, Washington",119,88,15,73,34,7,0,32,0,0,0,0,31,14,17
1400000US53033022203,53033022203,"Census Tract 222.03, King County, Washington",43,35,19,8,0,0,0,8,8,8,0,0,8,8,0
1400000US53033022300,53033022300,"Census Tract 223, King County, Washington",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033022400,53033022400,"Census Tract 224, King County, Washington",43,34,10,24,0,0,0,24,0,0,0,0,9,9,0
1400000US53033022500,53033022500,"Census Tract 225, King County, Washington",24,24,0,24,12,0,0,12,0,0,0,0,0,0,0
1400000US53033022603,53033022603,"Census Tract 226.03, King County, Washington",53,24,12,12,0,0,0,12,0,0,0,0,29,5,24
1400000US53033022604,53033022604,"Census Tract 226.04, King County, Washington",137,88,42,46,0,15,0,31,0,0,0,0,49,28,21
1400000US53033022605,53033022605,"Census Tract 226.05, King County, Washington",232,53,41,12,0,12,0,0,0,0,0,0,179,11,168
1400000US53033022606,53033022606,"Census Tract 226.06, King County, Washington",36,0,0,0,0,0,0,0,0,0,0,0,36,0,36
1400000US53033022701,53033022701,"Census Tract 227.01, King County, Washington",29,11,0,11,0,0,0,11,0,0,0,0,18,12,6
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",22,22,12,10,0,0,0,10,0,0,0,0,0,0,0
1400000US53033022801,53033022801,"Census Tract 228.01, King County, Washington",373,136,51,74,0,0,22,52,11,0,0,11,237,25,212
1400000US53033022802,53033022802,"Census Tract 228.02, King County, Washington",106,22,22,0,0,0,0,0,0,0,0,0,84,19,65
1400000US53033022803,53033022803,"Census Tract 228.03, King County, Washington",73,52,0,52,0,12,29,11,0,0,0,0,21,0,21
1400000US53033022901,53033022901,"Census Tract 229.01, King County, Washington",31,19,0,19,0,4,0,15,0,0,0,0,12,12,0
1400000US53033022902,53033022902,"Census Tract 229.02, King County, Washington",6,6,0,6,0,6,0,0,0,0,0,0,0,0,0
1400000US53033023000,53033023000,"Census Tract 230, King County, Washington",68,30,25,5,0,5,0,0,0,0,0,0,38,18,20
1400000US53033023100,53033023100,"Census Tract 231, King County, Washington",148,0,0,0,0,0,0,0,0,0,0,0,148,0,148
1400000US53033023201,53033023201,"Census Tract 232.01, King County, Washington",249,43,15,28,5,0,0,23,0,0,0,0,206,60,146
1400000US53033023202,53033023202,"Census Tract 232.02, King County, Washington",379,88,63,25,9,0,0,16,0,0,0,0,291,58,233
1400000US53033023300,53033023300,"Census Tract 233, King County, Washington",190,42,11,31,0,5,0,26,0,0,0,0,148,18,130
1400000US53033023401,53033023401,"Census Tract 234.01, King County, Washington",49,30,7,23,0,0,0,23,0,0,0,0,19,6,13
1400000US53033023402,53033023402,"Census Tract 234.02, King County, Washington",6,6,0,6,0,0,0,6,0,0,0,0,0,0,0
1400000US53033023500,53033023500,"Census Tract 235, King County, Washington",38,27,0,27,0,0,4,23,0,0,0,0,11,11,0
1400000US53033023601,53033023601,"Census Tract 236.01, King County, Washington",140,44,21,23,0,0,0,23,0,0,0,0,96,63,33
1400000US53033023603,53033023603,"Census Tract 236.03, King County, Washington",511,157,9,148,51,0,30,67,0,0,0,0,354,49,305
1400000US53033023604,53033023604,"Census Tract 236.04, King County, Washington",313,42,18,24,0,16,0,8,0,0,0,0,271,107,164
1400000US53033023700,53033023700,"Census Tract 237, King County, Washington",36,19,8,11,0,0,0,11,0,0,0,0,17,17,0
1400000US53033023801,53033023801,"Census Tract 238.01, King County, Washington",12,12,0,0,0,0,0,0,12,12,0,0,0,0,0
1400000US53033023802,53033023802,"Census Tract 238.02, King County, Washington",11,0,0,0,0,0,0,0,0,0,0,0,11,3,8
1400000US53033023900,53033023900,"Census Tract 239, King County, Washington",104,57,6,43,8,0,0,35,8,0,0,8,47,43,4
1400000US53033024000,53033024000,"Census Tract 240, King County, Washington",150,55,29,26,0,0,19,7,0,0,0,0,95,95,0
1400000US53033024100,53033024100,"Census Tract 241, King County, Washington",31,24,23,1,0,0,0,1,0,0,0,0,7,4,3
1400000US53033024200,53033024200,"Census Tract 242, King County, Washington",13,8,0,8,1,0,4,3,0,0,0,0,5,5,0
1400000US53033024300,53033024300,"Census Tract 243, King County, Washington",70,55,10,28,0,6,0,22,17,0,0,17,15,8,7
1400000US53033024400,53033024400,"Census Tract 244, King County, Washington",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033024500,53033024500,"Census Tract 245, King County, Washington",11,6,0,6,0,0,0,6,0,0,0,0,5,5,0
1400000US53033024601,53033024601,"Census Tract 246.01, King County, Washington",9,9,4,5,0,0,0,5,0,0,0,0,0,0,0
1400000US53033024602,53033024602,"Census Tract 246.02, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033024701,53033024701,"Census Tract 247.01, King County, Washington",37,21,8,13,7,0,6,0,0,0,0,0,16,3,13
1400000US53033024702,53033024702,"Census Tract 247.02, King County, Washington",80,16,16,0,0,0,0,0,0,0,0,0,64,6,58
1400000US53033024800,53033024800,"Census Tract 248, King County, Washington",59,40,13,27,9,0,0,18,0,0,0,0,19,9,10
1400000US53033024901,53033024901,"Census Tract 249.01, King County, Washington",9,9,0,9,9,0,0,0,0,0,0,0,0,0,0
1400000US53033024902,53033024902,"Census Tract 249.02, King County, Washington",18,8,0,8,0,0,0,8,0,0,0,0,10,0,10
1400000US53033024903,53033024903,"Census Tract 249.03, King County, Washington",27,27,0,27,9,0,0,18,0,0,0,0,0,0,0
1400000US53033025001,53033025001,"Census Tract 250.01, King County, Washington",44,26,22,4,0,0,0,4,0,0,0,0,18,5,13
1400000US53033025003,53033025003,"Census Tract 250.03, King County, Washington",36,36,24,12,0,0,0,12,0,0,0,0,0,0,0
1400000US53033025004,53033025004,"Census Tract 250.04, King County, Washington",88,35,35,0,0,0,0,0,0,0,0,0,53,7,46
1400000US53033025101,53033025101,"Census Tract 251.01, King County, Washington",150,77,32,45,0,5,0,40,0,0,0,0,73,8,65
1400000US53033025102,53033025102,"Census Tract 251.02, King County, Washington",12,12,0,12,0,0,0,12,0,0,0,0,0,0,0
1400000US53033025200,53033025200,"Census Tract 252, King County, Washington",230,102,24,78,0,0,27,51,0,0,0,0,128,0,128
1400000US53033025300,53033025300,"Census Tract 253, King County, Washington",179,64,47,17,0,0,0,17,0,0,0,0,115,14,101
1400000US53033025400,53033025400,"Census Tract 254, King County, Washington",325,219,96,123,9,0,27,87,0,0,0,0,106,26,80
1400000US53033025500,53033025500,"Census Tract 255, King County, Washington",240,43,19,24,0,0,0,24,0,0,0,0,197,0,197
1400000US53033025600,53033025600,"Census Tract 256, King County, Washington",309,42,25,17,0,0,0,17,0,0,0,0,267,20,247
1400000US53033025701,53033025701,"Census Tract 257.01, King County, Washington",267,92,61,31,0,0,9,22,0,0,0,0,175,35,140
1400000US53033025702,53033025702,"Census Tract 257.02, King County, Washington",50,50,17,26,8,0,0,18,7,0,0,7,0,0,0
1400000US53033025801,53033025801,"Census Tract 258.01, King County, Washington",327,254,113,141,10,13,29,89,0,0,0,0,73,36,37
1400000US53033025803,53033025803,"Census Tract 258.03, King County, Washington",202,144,67,72,0,9,0,63,5,0,0,5,58,22,36
1400000US53033025804,53033025804,"Census Tract 258.04, King County, Washington",46,46,19,27,0,5,22,0,0,0,0,0,0,0,0
1400000US53033026001,53033026001,"Census Tract 260.01, King County, Washington",170,48,18,30,0,1,12,17,0,0,0,0,122,1,121
1400000US53033026002,53033026002,"Census Tract 260.02, King County, Washington",179,130,100,19,0,0,0,19,11,11,0,0,49,0,49
1400000US53033026100,53033026100,"Census Tract 261, King County, Washington",163,87,67,20,9,0,8,3,0,0,0,0,76,30,46
